196,114.8937815,40.81118849,河北省,张家口市
197,117.9338225,40.99252105,河北省,承德市
198,116.8638065,38.29761535,河北省,沧州市
199,114.5220818,38.04895831,河北省,石家庄市
200,119.6043676,39.94546157,河北省,秦皇岛市
201,115.6862287,37.74692905,河北省,衡水市
202,114.5204868,37.0695312,河北省,邢台市
203,114.4826939,36.60930793,河北省,邯郸市
204,111.1812621,34.78331994,河南省,三门峡市
205,114.085491,32.12858231,河南省,信阳市
206,112.5428419,33.01141957,河南省,南阳市
207,114.6541019,33.62374082,河南省,周口市
208,115.6418857,34.43858864,河南省,商丘市
209,114.3518065,36.11026672,河南省,安阳市
210,113.300849,33.74530146,河南省,平顶山市
211,114.3516421,34.80185418,河南省,开封市
212,113.9126902,35.30725756,河南省,新乡市
213,112.4475248,34.65736782,河南省,洛阳市
214,114.0460614,33.57627869,河南省,漯河市
215,115.0266274,35.75329789,河南省,濮阳市
216,113.2118359,35.23460756,河南省,焦作市
217,113.4868041,34.15718377,河南省,省直辖
218,113.8353125,34.02673959,河南省,许昌市
219,113.6496439,34.75661006,河南省,郑州市
220,114.0491535,32.98315815,河南省,驻马店市
221,114.2977698,35.75542587,河南省,鹤壁市
222,119.9295758,28.45629955,浙江省,丽水市
223,121.4406129,28.66828329,浙江省,台州市
224,120.7604277,30.77399224,浙江省,嘉兴市
225,121.579006,29.88525897,浙江省,宁波市
226,120.2193754,30.25924446,浙江省,杭州市
227,120.6906347,28.00283759,浙江省,温州市
228,120.1372432,30.87792516,浙江省,湖州市
229,120.5924674,30.00236458,浙江省,绍兴市
230,122.1698721,30.0360103,浙江省,舟山市
231,118.8758417,28.95691045,浙江省,衢州市
232,119.6525757,29.10289911,浙江省,金华市
233,109.5227713,18.25777591,海南省,三亚市
234,112.3503831,16.84006289,海南省,三沙市
235,110.3308018,20.02207128,海南省,海口市
236,109.7337555,19.1805008,海南省,省直辖
237,110.8012289,32.63699434,湖北省,十堰市
238,114.3000606,29.88065676,湖北省,咸宁市
239,113.9357344,30.92795478,湖北省,孝感市
240,111.3109811,30.73275782,湖北省,宜昌市
241,109.4919233,30.28588832,湖北省,恩施土家族苗族自治州
242,114.3162001,30.58108413,湖北省,武汉市
243,112.4105622,31.20931625,湖北省,省直辖
244,112.2418658,30.33259052,湖北省,荆州市
245,112.2173303,31.0426112,湖北省,荆门市
246,112.2500928,32.22916859,湖北省,襄阳市
247,114.895594,30.38443932,湖北省,鄂州市
248,113.3793584,31.71785761,湖北省,随州市
249,114.906618,30.44610894,湖北省,黄冈市
250,115.0506832,30.21612713,湖北省,黄石市
251,111.9963964,27.7410733,湖南省,娄底市
252,113.1461955,29.37800708,湖南省,岳阳市
253,111.6537181,29.01214886,湖南省,常德市
254,110.4816202,29.12488935,湖南省,张家界市
255,109.9869588,27.5574829,湖南省,怀化市
256,113.1316953,27.82743293,湖南省,株洲市
257,111.6146477,26.43597165,湖南省,永州市
258,112.9355556,27.83509505,湖南省,湘潭市
259,109.7457458,28.31795079,湖南省,湘西土家族苗族自治州
260,112.3665466,28.58808778,湖南省,益阳市
261,112.5838188,26.89816442,湖南省,衡阳市
262,111.4615254,27.23681124,湖南省,邵阳市
263,113.0377045,25.78226398,湖南省,郴州市
264,112.9793528,28.21347823,湖南省,长沙市
265,113.5575191,22.20411799,澳门特别行政区,无堂区划分区域
266,113.5664323,22.19500416,澳门特别行政区,澳门半岛
267,113.5575191,22.20411799,澳门特别行政区,澳门离岛
268,103.2152492,35.59851435,甘肃省,临夏回族自治州
269,103.8233054,36.06422553,甘肃省,兰州市
270,98.28163459,39.80239733,甘肃省,嘉峪关市
271,105.7369316,34.58431942,甘肃省,天水市
272,104.6266376,35.58605624,甘肃省,定西市
273,106.6889112,35.55011019,甘肃省,平凉市
274,107.6442271,35.72680075,甘肃省,庆阳市
275,100.4598919,38.9393203,甘肃省,张掖市
276,102.6401473,37.93317214,甘肃省,武威市
277,102.9174425,34.99221118,甘肃省,甘南藏族自治州
278,104.1712409,36.54668171,甘肃省,白银市
279,98.50841451,39.74147377,甘肃省,酒泉市
280,102.2081263,38.5160718,甘肃省,金昌市
281,104.9345734,33.39447997,甘肃省,陇南市
282,117.6421939,26.27083528,福建省,三明市
283,118.1818829,26.64362647,福建省,南平市
284,118.103886,24.48923061,福建省,厦门市
285,119.5420822,26.65652742,福建省,宁德市
286,118.6003623,24.90165238,福建省,泉州市
287,117.6762047,24.51706478,福建省,漳州市
288,119.3302211,26.0471255,福建省,福州市
289,119.077731,25.44845014,福建省,莆田市
290,117.0179967,25.07868543,福建省,龙岩市
291,91.75064387,29.22902693,西藏自治区,山南地区
292,91.1118909,29.66255706,西藏自治区,拉萨市
293,88.89148557,29.2690232,西藏自治区,日喀则地区
294,97.18558158,31.14057563,西藏自治区,昌都地区
295,94.34998546,29.66694063,西藏自治区,林芝地区
296,92.06701837,31.48067983,西藏自治区,那曲地区
297,81.10766869,30.40455659,西藏自治区,阿里地区
298,104.8520868,26.59186606,贵州省,六盘水市
299,105.92827,26.22859458,贵州省,安顺市
300,105.3333234,27.40856213,贵州省,毕节市
301,106.7091771,26.62990674,贵州省,贵阳市
302,106.9312603,27.69996138,贵州省,遵义市
303,109.168558,27.67490269,贵州省,铜仁市
304,107.9853526,26.58399177,贵州省,黔东南苗族侗族自治州
305,107.5232051,26.264536,贵州省,黔南布依族苗族自治州
306,104.9005578,25.09514806,贵州省,黔西南布依族苗族自治州
307,124.3385431,40.12902283,辽宁省,丹东市
308,121.5934778,38.94870994,辽宁省,大连市
309,123.9298198,41.87730383,辽宁省,抚顺市
310,120.4461627,41.57182767,辽宁省,朝阳市
311,123.7780624,41.32583763,辽宁省,本溪市
312,123.4327909,41.80864478,辽宁省,沈阳市
313,122.0732278,41.14124802,辽宁省,盘锦市
314,122.2333914,40.66865107,辽宁省,营口市
315,120.8607576,40.74302988,辽宁省,葫芦岛市
316,123.1724512,41.27333927,辽宁省,辽阳市
317,123.8548496,42.29975701,辽宁省,铁岭市
318,121.1477487,41.13087888,辽宁省,锦州市
319,121.6608221,42.01925011,辽宁省,阜新市
320,123.0077633,41.11874368,辽宁省,鞍山市
321,106.530635,29.54460611,重庆,重庆市
322,108.7075093,34.345373,陕西省,咸阳市
323,109.9342082,33.8739074,陕西省,商洛市
324,109.0380446,32.70437045,陕西省,安康市
325,107.1706455,34.36408081,陕西省,宝鸡市
326,109.5005098,36.60332035,陕西省,延安市
327,109.7459257,38.27943924,陕西省,榆林市
328,107.0454776,33.08156898,陕西省,汉中市
329,109.4839327,34.50235798,陕西省,渭南市
330,108.9530983,34.2777999,陕西省,西安市
331,108.968067,34.9083677,陕西省,铜川市
332,100.2237228,34.48048458,青海省,果洛藏族自治州
333,102.085207,36.51761017,青海省,海东地区
334,100.8798022,36.9606541,青海省,海北藏族自治州
335,100.6240661,36.2843638,青海省,海南藏族自治州
336,97.34262542,37.37379907,青海省,海西蒙古族藏族自治州
337,97.01331614,33.00623991,青海省,玉树藏族自治州
338,101.767921,36.64073861,青海省,西宁市
339,102.0076003,35.52285155,青海省,黄南藏族自治州
340,114.173292,22.30724586,香港特别行政区,九龙
341,114.146702,22.42743128,香港特别行政区,新界
342,114.1838705,22.27210343,香港特别行政区,香港岛
343,131.019048,45.77500537,黑龙江省,七台河市
344,128.910766,47.73468508,黑龙江省,伊春市
345,130.2847346,46.8137796,黑龙江省,佳木斯市
346,131.1714017,46.65510206,黑龙江省,双鸭山市
347,126.6577169,45.77322463,黑龙江省,哈尔滨市
348,124.1961042,51.99178897,黑龙江省,大兴安岭地区
349,125.0218397,46.59670902,黑龙江省,大庆市
350,129.6080354,44.58852115,黑龙江省,牡丹江市
351,126.9890946,46.64606393,黑龙江省,绥化市
352,130.9417673,45.32153989,黑龙江省,鸡西市
353,130.2924721,47.3386659,黑龙江省,鹤岗市
354,127.5008303,50.25069009,黑龙江省,黑河市
355,123.9872889,47.34769981,黑龙江省,齐齐哈尔市
356,86.148261,41.776957,新疆维吾尔自治区,巴音郭楞蒙古自治州
